"","ILAM","ILAM2","ILCA","ILCO2","ILCO","ILCU3","ILDE","ILGL","ILKR","ILLA","ILLO","ILMO","ILMU","ILMY","ILOP","ILOPA","ILVE","ILVO","OID","State","County","sum"
"254",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"105","Colorado","Cheyenne",0
"255",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2695","Colorado","Clear Creek",0
"256",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2359","Colorado","Conejos",0
"257",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1244","Colorado","Costilla",0
"258",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3062","Colorado","Crowley",0
"259",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2270","Colorado","Custer",0
"260",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1547","Colorado","Delta",0
"261",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"731","Colorado","Denver",0
"262",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1203","Colorado","Dolores",0
"263",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2357","Colorado","Douglas",0
"264",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1573","Colorado","Eagle",0
"265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2001","Colorado","Elbert",0
"266",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2010","Colorado","El Paso",0
"267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2326","Colorado","Fremont",0
"268",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2831","Colorado","Garfield",0
"269",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2328","Colorado","Gilpin",0
"270",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"997","Colorado","Grand",0
"271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3072","Colorado","Gunnison",0
"272",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2833","Colorado","Hinsdale",0
"273",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1276","Colorado","Huerfano",0
"274",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"42","Colorado","Jackson",0
"275",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2486","Colorado","Jefferson",0
"276",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2817","Colorado","Kiowa",0
"277",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"831","Colorado","Kit Carson",0
"278",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2222","Colorado","Lake",0
"279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1347","Colorado","La Plata",0
"280",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3119","Colorado","Larimer",0
"281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3101","Colorado","Las Animas",0
"282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2065","Colorado","Lincoln",0
"283",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3195","Colorado","Logan",0
"284",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1980","Colorado","Mesa",0
"285",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1147","Colorado","Mineral",0
"286",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2005","Colorado","Moffat",0
"287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2360","Colorado","Montezuma",0
"288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2017","Colorado","Montrose",0
"289",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"327","Colorado","Morgan",0
"290",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"732","Colorado","Otero",0
"291",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1560","Colorado","Ouray",0
"292",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2836","Colorado","Park",0
"293",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"321","Colorado","Phillips",0
"294",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2857","Colorado","Pitkin",0
"295",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"323","Colorado","Prowers",0
"296",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"638","Colorado","Pueblo",0
"297",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"802","Colorado","Rio Blanco",0
"298",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1869","Colorado","Rio Grande",0
"299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1614","Colorado","Routt",0
"300",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2322","Colorado","Saguache",0
"301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3008","Colorado","San Juan",0
"302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1001","Colorado","San Miguel",0
"303",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1914","Colorado","Sedgwick",0
"304",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1259","Colorado","Summit",0
"305",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"848","Colorado","Teller",0
"306",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"299","Colorado","Washington",0
"307",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2818","Colorado","Weld",0
"308",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1245","Colorado","Yuma",0
"309",0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,"2290","Connecticut","Fairfield",4
"310",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"2595","Connecticut","Hartford",3
"311",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"1434","Connecticut","Litchfield",3
"312",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"1391","Connecticut","Middlesex",2
"313",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"2344","Connecticut","New Haven",3
"314",0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,"2952","Connecticut","New London",5
"315",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,"1274","Connecticut","Tolland",3
"316",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,"2463","Connecticut","Windham",2
"317",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,"1987","Delaware","Kent",2
"318",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,"1134","Delaware","New Castle",3
"319",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2605","Delaware","Sussex",1
"320",0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,"1374","District of Columbia","District of Columbia",4
"321",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"3229","Florida","Alachua",8
"322",0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,"1920","Florida","Baker",7
"323",1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,"2701","Florida","Bay",7
"324",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"2414","Florida","Bradford",3
"325",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"1258","Florida","Brevard",4
"326",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"1871","Florida","Broward",2
"327",1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,"1735","Florida","Calhoun",6
"328",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"765","Florida","Charlotte",2
"329",1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"2753","Florida","Citrus",6
"330",1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,1,"2809","Florida","Clay",8
"331",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2679","Florida","Collier",2
"332",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,"1908","Florida","Columbia",7
"333",1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,"308","Florida","DeSoto",6
"334",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,"1921","Florida","Dixie",6
"335",1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,"3087","Florida","Duval",6
"336",1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,"2","Florida","Escambia",10
"337",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,"2474","Florida","Flagler",6
"338",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"992","Florida","Franklin",8
"339",1,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"2882","Florida","Gadsden",7
"340",0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,"3046","Florida","Gilchrist",5
"341",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2179","Florida","Glades",2
"342",1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,"2475","Florida","Gulf",7
"343",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,"2160","Florida","Hamilton",6
"344",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"878","Florida","Hardee",4
"345",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"842","Florida","Hendry",2
"346",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,"2248","Florida","Hernando",6
"347",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,"2394","Florida","Highlands",6
"348",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,"1937","Florida","Hillsborough",6
"349",1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,"597","Florida","Holmes",7
"350",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2176","Florida","Indian River",3
"351",1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,"2555","Florida","Jackson",10
"352",0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"2147","Florida","Jefferson",7
"353",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,"2310","Florida","Lafayette",7
"354",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"980","Florida","Lake",6
"355",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"2489","Florida","Lee",4
"356",1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,"862","Florida","Leon",8
"357",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,"2166","Florida","Levy",7
"358",1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,"1400","Florida","Liberty",10
"359",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"2154","Florida","Madison",3
"360",1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,"2972","Florida","Manatee",7
"361",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,"2872","Florida","Marion",8
"362",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2619","Florida","Martin",3
"363",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,"1893","Florida","Miami-Dade",3
"364",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2298","Florida","Monroe",2
"365",1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,"2495","Florida","Nassau",6
"366",1,1,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,"1246","Florida","Okaloosa",10
"367",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2666","Florida","Okeechobee",2
"368",1,0,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,"3109","Florida","Orange",7
"369",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"2994","Florida","Osceola",3
"370",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3014","Florida","Palm Beach",2
"371",1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,"1934","Florida","Pasco",5
"372",1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"1292","Florida","Pinellas",6
"373",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,"1961","Florida","Polk",7
"374",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"3030","Florida","Putnam",6
"375",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"2262","Florida","St. Johns",5
"376",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"203","Florida","St. Lucie",2
"377",1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,"3108","Florida","Santa Rosa",10
"378",1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,"2926","Florida","Sarasota",4
"379",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,"599","Florida","Seminole",6
"380",1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"2911","Florida","Sumter",4
"381",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"981","Florida","Suwannee",8
"382",1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,"1741","Florida","Taylor",7
"383",0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,"2801","Florida","Union",6
"384",1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,"2755","Florida","Volusia",7
"385",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,1,1,"1002","Florida","Wakulla",9
"386",1,1,1,0,1,0,1,1,0,0,1,0,0,1,1,0,0,1,"3127","Florida","Walton",10
"387",0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,1,"2146","Florida","Washington",8
"388",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"1448","Georgia","Appling",2
"389",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"333","Georgia","Atkinson",1
"390",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"1665","Georgia","Bacon",1
"391",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,"2312","Georgia","Baker",5
"392",1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2135","Georgia","Baldwin",3
"393",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"206","Georgia","Banks",0
"394",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1433","Georgia","Barrow",1
"395",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,"207","Georgia","Bartow",2
"396",1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,"3096","Georgia","Ben Hill",4
"397",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"334","Georgia","Berrien",2
"398",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,"3045","Georgia","Bibb",2
"399",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"871","Georgia","Bleckley",0
"400",0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"2971","Georgia","Brantley",4
"401",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"2921","Georgia","Brooks",3
"402",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"2058","Georgia","Bryan",1
"403",0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"1850","Georgia","Bulloch",4
"404",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1123","Georgia","Burke",1
"405",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"889","Georgia","Butts",0
"406",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"1999","Georgia","Calhoun",2
"407",1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,"3182","Georgia","Camden",6
"408",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,"2151","Georgia","Candler",3
"409",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"1294","Georgia","Carroll",2
"410",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"2894","Georgia","Catoosa",1
"411",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"1293","Georgia","Charlton",8
"412",1,0,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,"2858","Georgia","Chatham",8
"413",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3136","Georgia","Chattahoochee",0
"414",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2609","Georgia","Chattooga",1
"415",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2418","Georgia","Cherokee",0
"416",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2938","Georgia","Clarke",3
"417",1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,"3005","Georgia","Clay",5
"418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1080","Georgia","Clayton",1
"419",0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"245","Georgia","Clinch",3
"420",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1385","Georgia","Cobb",0
"421",1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"1108","Georgia","Coffee",4
"422",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"734","Georgia","Colquitt",3
"423",1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,"2410","Georgia","Columbia",4
"424",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"3077","Georgia","Cook",1
"425",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1067","Georgia","Coweta",0
"426",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1958","Georgia","Crawford",0
"427",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,"565","Georgia","Crisp",4
"428",1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,"3128","Georgia","Dade",3
"429",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"3068","Georgia","Dawson",2
"430",1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"2288","Georgia","Decatur",3
"431",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2216","Georgia","DeKalb",2
"432",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"1935","Georgia","Dodge",3
"433",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"1239","Georgia","Dooly",2
"434",0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"3129","Georgia","Dougherty",3
"435",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2600","Georgia","Douglas",0
"436",1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,"662","Georgia","Early",5
"437",0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,"2895","Georgia","Echols",5
"438",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2906","Georgia","Effingham",0
"439",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"2918","Georgia","Elbert",2
"440",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"2648","Georgia","Emanuel",2
"441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2907","Georgia","Evans",0
"442",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1240","Georgia","Fannin",2
"443",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1692","Georgia","Fayette",1
"444",1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"2372","Georgia","Floyd",3
"445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"132","Georgia","Forsyth",1
"446",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2908","Georgia","Franklin",0
"447",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2437","Georgia","Fulton",0
"448",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2847","Georgia","Gilmer",2
"449",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"2155","Georgia","Glascock",2
"450",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"2910","Georgia","Glynn",4
"451",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,"2183","Georgia","Gordon",2
"452",0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"156","Georgia","Grady",3
"453",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2101","Georgia","Greene",1
"454",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"2159","Georgia","Gwinnett",1
"455",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"1393","Georgia","Habersham",1
"456",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2930","Georgia","Hall",2
"457",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"3117","Georgia","Hancock",1
"458",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"13","Georgia","Haralson",0
"459",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,"3220","Georgia","Harris",4
"460",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2939","Georgia","Hart",0
"461",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"400","Georgia","Heard",0
"462",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3147","Georgia","Henry",0
"463",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1066","Georgia","Houston",0
"464",0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,"999","Georgia","Irwin",2
"465",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2162","Georgia","Jackson",2
"466",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2746","Georgia","Jasper",1
"467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2178","Georgia","Jeff Davis",0
"468",0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,"165","Georgia","Jefferson",2
"469",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"629","Georgia","Jenkins",1
"470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"2943","Georgia","Johnson",1
"471",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2157","Georgia","Jones",0
"472",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1670","Georgia","Lamar",1
"473",0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"252","Georgia","Lanier",3
"474",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2870","Georgia","Laurens",2
"475",0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,"1693","Georgia","Lee",3
"476",0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,"1277","Georgia","Liberty",4
"477",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2180","Georgia","Lincoln",1
"478",1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,"2877","Georgia","Long",7
"479",1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"2161","Georgia","Lowndes",4
"480",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"3205","Georgia","Lumpkin",2
"481",1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,"1843","Georgia","McDuffie",4
"482",1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0,1,"1101","Georgia","McIntosh",7
"483",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"2958","Georgia","Macon",2
"484",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"1938","Georgia","Madison",1
"485",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"3144","Georgia","Marion",2
"486",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,"1939","Georgia","Meriwether",2
"487",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2381","Georgia","Miller",1
"488",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,"3130","Georgia","Mitchell",2
"489",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2477","Georgia","Monroe",0
"490",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2158","Georgia","Montgomery",0
"491",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,"1109","Georgia","Morgan",3
"492",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2375","Georgia","Murray",1
"493",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1392","Georgia","Muscogee",0
"494",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"919","Georgia","Newton",1
"495",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2223","Georgia","Oconee",1
"496",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,"2547","Georgia","Oglethorpe",3
"497",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2874","Georgia","Paulding",0
"498",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1891","Georgia","Peach",0
"499",1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,"2070","Georgia","Pickens",3
"500",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"2802","Georgia","Pierce",2
"501",0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,"1379","Georgia","Pike",3
"502",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"457","Georgia","Polk",0
"503",0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,"712","Georgia","Pulaski",3
"504",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"2759","Georgia","Putnam",1
"505",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2584","Georgia","Quitman",0
"506",1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,"2837","Georgia","Rabun",4
